"Station Name","County","Station Type","Status","Status Date","Primary Responsible Entity","Primary Water Use","Artesian Well","Geothermal Well","Well Total Depth (ft)","Well Completion Date","Method Drilled","Well Construction ID","Metal Tags","USGS ID","Elevation (ft)","Height System","Time Zone","IDTM Easting","IDTM Northing","Latitude","Longitude","Method of Positioning"
"03S 33E 11ADD1","BINGHAM","Well","Inactive",2020-06-18,"---","Irrigation","No","No",206,NA,"---","---","A0007456","431034112331301",4483,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2617490.1,1331600.41,43.1760250712628,-112.554428012342,"Digitized"
"03S 33E 12BAB1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2617949.02626276,1332330.34395546,43.1825244,-112.5486276,""
"03S 33E 12CBB1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2617548.49030333,1331407.05245805,43.1742754,-112.5537509,""
"03S 33E 13BDA1","BINGHAM","Well","Inactive",2020-06-18,"---","Domestic","No","No",78,1973-04-29,"Air Rotary","---","---","430952112323801",4485,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2618302.8,1330318.48,43.1643584905784,-112.544705946146,"Digitized"
"03S 33E 14BBA1","BINGHAM","Well","Active",2020-06-18,"IDWR","Domestic","No","No",NA,1949-01-01,"Cable","---","---","431006112340901",4461.6,"Professional Survey","(UTC-07:00) Mountain Time (US & Canada)",2616244.87,1330721.18,43.1683027662371,-112.569929061567,"GPS"
"03S 33E 15BCB1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2614494.66902816,1330280.36803377,43.1646016,-112.5915452,""
"03S 33E 16ACA1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2613880.92381718,1330262.6853881,43.1645351,-112.5990966,""
"03S 33E 16BDB1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2613086.59661612,1330251.25352847,43.1645514,-112.6088675,""
"03S 33E 17AAD1","BINGHAM","Well","Active",2020-06-18,"IDWR","Irrigation","No","No",185,1951-01-01,"Cable","---","---","430955112365001",4512.8,"Professional Survey","(UTC-07:00) Mountain Time (US & Canada)",2612563.99,1330406.26,43.1660247755478,-112.615262967128,"GPS"
"03S 33E 19BBC1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2609586.96679555,1328616.52511877,43.1503503,-112.6522298,""
"03S 33E 21BDB1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2613275.03202919,1328654.42877905,43.1501483,-112.6068768,""
"03S 33E 22DAD1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2615862.28157931,1327930.99544693,43.1432441,-112.5752181,""
"03S 33E 23AAA1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2617381.780968,1328939.02482846,43.1520842,-112.5563247,""
"03S 33E 23DAD2","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2617476.69111672,1327907.50095898,43.1427837,-112.5553765,""
"03S 33E 24BAB1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2617948.19691611,1329051.01155531,43.1530042,-112.5493367,""
"03S 33E 25CCC1","BINGHAM","Well","Active",2020-06-18,"IDWR","Unused","No","No",529,1979-07-10,"---","---","---","430729112331201",4453.19,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2617619.525,1325906.103,43.1247449172098,-112.554045217598,"High-Precision GPS"
"03S 33E 25CCC2","BINGHAM","Well","Active",2020-06-18,"---","Unused","No","No",637,1979-07-10,"---","---","---","430729112331202",4450.4,"Professional Survey","(UTC-07:00) Mountain Time (US & Canada)",2617611.13,1325893.89,43.1246362794873,-112.554150978986,"Digitized"
"03S 33E 31DBD1","BINGHAM","Well","Active",2020-06-18,"IDWR","Irrigation","No","No",72,1982-02-19,"---","---","---","430652112382301",4463.07,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2610669.22,1324639.96,43.1143943752431,-112.639716982786,"GPS"
"03S 33E 34CDA1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2615180.72617152,1324632.11635475,43.1136512,-112.584282,""
"03S 33E 35CDA1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2616702.17681514,1324563.79526285,43.1128033,-112.5656015,""
"03S 33E 36BCD1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2618001.5069016,1325103.11694082,43.117457,-112.5495216,""
"03S 33E 36CAC1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2618021.26265286,1324697.06103785,43.1137986,-112.5493652,""
"03S 33E 36DBC2","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2618542.3591016,1324706.75526365,43.1138045,-112.5429602,""
"03S 34E 02BCC1","BINGHAM","Well","Active",2020-06-18,"IDWR","Unused","No","No",283,NA,"---","---","---","431126112271501",4446,"Professional Survey","(UTC-07:00) Mountain Time (US & Canada)",2625543.25,1333348.96,43.1904700628529,-112.454981059931,"Digitized"
"03S 34E 02BCC2","BINGHAM","Well","Active",2020-06-18,"IDWR","Unused","No","No",565,NA,"---","---","---","431126112271502",4446,"Professional Survey","(UTC-07:00) Mountain Time (US & Canada)",2625543.25,1333348.96,43.1904700628529,-112.454981059931,"Digitized"
"03S 34E 02BCC3","BINGHAM","Well","Active",2020-06-18,"IDWR","Unused","No","No",707,NA,"---","---","---","431126112271503",4446,"Professional Survey","(UTC-07:00) Mountain Time (US & Canada)",2625543.25,1333348.96,43.1904700628529,-112.454981059931,"Digitized"
"03S 34E 03BCB1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2623942.41287256,1333621.63588208,43.1931889,-112.474614,""
"03S 34E 04AAC1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2623521.51030933,1333762.35071366,43.1945245,-112.4797609,""
"03S 34E 04BAB1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2622738.29782695,1333948.67604185,43.1963294,-112.4893556,""
"03S 34E 05CDC1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2621304.46295083,1332594.84375269,43.1843742,-112.5072942,""
"03S 34E 05DBC1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2621662.08968442,1332936.66676157,43.1873937,-112.5028197,""
"03S 34E 07DDC1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2620304.5503693,1332247.47350423,43.1814071,-112.5196701,""
"03S 34E 08CBD1","BINGHAM","Well","Discontinued",2020-06-18,"---","Domestic","No","No",82,1974-01-16,"Air Rotary","365635","---","431021112303501",4440,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2621064.48,1331261.92,43.1724140265904,-112.510538056685,"Digitized"
"03S 34E 13CCD1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2627514.65130655,1329273.17759391,43.153452,-112.4316678,""
"03S 34E 17CBC1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2620757.35968667,1329580.73941699,43.1573295,-112.5146821,""
"03S 34E 18ADC1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2620417.02079034,1329969.74272494,43.1608855,-112.5187823,""
"03S 34E 21DDC1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2623676.77105543,1327597.42349372,43.1390046,-112.4792283,""
"03S 34E 22DAB1","BINGHAM","Well","Active",2020-06-18,"---","Unused","No","No",93,1980-08-26,"Other","---","---","430843112272701",4439.6,"Professional Survey","(UTC-07:00) Mountain Time (US & Canada)",2625365.01,1328315.69,43.1451923922004,-112.458313962658,"Digitized"
"03S 34E 23CAA1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2626394.37850454,1328437.85225967,43.1461208,-112.4456319,""
"03S 34E 27ABB1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2624448.11276379,1327563.67832151,43.1385744,-112.4697545,""
"03S 34E 27BAB1","BINGHAM","Well","Inactive",2020-06-18,"---","Irrigation","No","No",124,1967-09-23,"Cable","---","---","430819112280901",4430,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2624429.79,1327557.93,43.1385256681162,-112.469981013109,"Digitized"
"03S 34E 28AAA1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2624002.28316691,1327578.55610551,43.1387815,-112.4752313,""
"03S 34E 29BAB1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2621195.02668114,1327567.96535931,43.1391409,-112.5097409,""
"03S 34E 30CCA2","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2619441.67820697,1326300.97520042,43.1280143,-112.5315667,""
"03S 35E 02BBD2","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2635441.81690927,1333969.62444195,43.194347,-112.3330593,""
"03S 35E 02BDA1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2635953.71286958,1333777.75039247,43.192528,-112.326809,""
"03S 35E 03ACB1","BINGHAM","Well","Inactive",2020-06-18,"---","Public Water System","No","No",NA,NA,"---","---","E0007311","431132112204401",4498,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2634421.87,1333710.86,43.1922000382405,-112.345670007532,"GPS"
"03S 35E 03DAC2","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2634859.41220334,1333018.81979942,43.185893,-112.3404562,""
"03S 35E 04CAD2","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2632717.44660469,1333160.77446977,43.18755,-112.36677,""
"03S 35E 10ABC1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2634466.35058413,1332191.4434816,43.1785158,-112.3454923,""
"03S 35E 11ACD1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2636415.11102436,1331837.31444698,43.1749791,-112.3216116,""
"03S 35E 12CBD1","BINGHAM","","",NA,"","","","",NA,NA,"","","","",NA,"","",2637180.21302569,1331421.995926,43.1711024,-112.3123051,""
"04N 01E 01AAA1","ELMORE","Well","Discontinued",2020-06-18,"---","---","No","No",NA,NA,"---","---","---","---",2825,"Unknown","(UTC-07:00) Mountain Time (US & Canada)",2335644.67,1314894.17,43.0169442224925,-116.016947973361,"Digitized"
"04N 01E 01CAB1","ADA","Well","Inactive",2020-06-18,"---","Unused","No","No",NA,1971-04-01,"Cable","---","---","434246116171501",2933,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2315639.66,1392728.76,43.7126654021936,-116.288456041861,"Digitized"
"04N 01E 02ACB1","ADA","Well","Inactive",2020-06-18,"---","Irrigation","No","No",150,1973-07-01,"Cable","---","---","---",2770,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2314586.05,1393140.84,43.7161102375607,-116.301666040659,"Digitized"
"04N 01E 02BBC1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","No",185,1975-06-09,"Cable","---","---","---",2772,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2313929.97,1393451.35,43.7187395355402,-116.309911248773,"Digitized"
"04N 01E 02BBC2","ADA","Well","Active",2020-06-18,"IDWR","Domestic","No","No",580,2009-04-24,"Air Rotary","---","---","---",2720,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2313760.38,1393362.72,43.7178996118817,-116.311984207786,"GPS"
"04N 01E 02BBCC1","ADA","Well","Inactive",2020-06-18,"---","Unused","No","No",NA,1976-08-31,"Cable","361423","---","434304116184601",2703,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2313618.62,1393340.6,43.71766500761,-116.313734944365,"Digitized"
"04N 01E 03AAA1","ADA","Well","Active",2020-06-18,"Consultant","Domestic","No","No",200,1977-04-12,"---","---","---","---",2699,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2313542.85,1393494.36,43.7190292854187,-116.314728075463,"GPS"
"04N 01E 03ABA1","ADA","Well","Inactive",2020-06-18,"---","Irrigation","No","No",180,1986-07-02,"Air Rotary","383873","---","---",2680,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2313266.73,1393626.65,43.7201499926928,-116.318199048242,"Digitized"
"04N 01E 03ABBA1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","No",105,1994-03-30,"Air Rotary","300368","---","434314116191801",2648,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2312911.2,1393669.18,43.7204430387329,-116.322623988683,"Digitized"
"04N 01E 03ABBB1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","No",74,1994-06-06,"Air Rotary","299805","---","434314116192001",2643,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2312866.41,1393670.4,43.7204427173222,-116.323180010109,"Digitized"
"04N 01E 03ABBB2","ADA","Well","Inactive",2020-06-18,"---","Irrigation","No","No",29,1964-06-02,"---","---","---","434314116192002",2643,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2312866.41,1393670.4,43.7204427173222,-116.323180010109,"Digitized"
"04N 01E 03ABD1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","No",56,1956-07-14,"Cable","363431","---","---",2670,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2313149.78,1393492.09,43.7189099681641,-116.319603021577,"Digitized"
"04N 01E 03ACB1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","No",110,1974-02-20,"Cable","347126","---","---",2700,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2313030.54,1393252.9,43.7167280405825,-116.320998988711,"Digitized"
"04N 01E 03BBA1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","No",90,1986-06-27,"Cable","---","---","---",2630,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2312339.95,1393697.6,43.7205544329989,-116.329719941785,"Digitized"
"04N 01E 03BBB3","ADA","Well","Active",2020-06-18,"IDWR","Domestic","No","No",137,2002-03-06,"Air Rotary","346341","---","---",2624,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2312000.33,1393583.73,43.7194440150456,-116.333892945491,"Digitized"
"04N 01E 03BBC1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","No",135,1974-03-22,"Cable","---","---","---",2620,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2312132.05,1393411.71,43.7179298080957,-116.332199004545,"Digitized"
"04N 01E 03BCCD1","ADA","Well","Inactive",2020-06-18,"---","Public Water System","No","No",NA,1992-04-14,"Air Rotary","303045","---","434251116195401",2661,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2312085.62,1392982.2,43.7140539696491,-116.332624939704,"Digitized"
"04N 01E 03CCCB1","ADA","Well","Inactive",2020-06-18,"---","Public Water System","No","No",NA,1991-03-07,"Air Rotary","304387","---","434228116195701",2643,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2311998.53,1392274.49,43.7076650054254,-116.333457955092,"Digitized"
"04N 01E 03CCD1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","No",171,1971-09-01,"Cable","---","---","---",2645,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2312339.78,1392203.35,43.7071113576955,-116.329201047931,"Digitized"
"04N 01E 03DAD1","ADA","Well","Active",2020-06-18,"IDWR","Unused","No","No",250,1972-06-30,"Cable","392163","---","434243116185001",2710,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2313511.02,1392695.25,43.7118320134183,-116.3148459916,"Digitized"
"04N 01E 04AAAC1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","No",64,1973-03-09,"Cable","382267","---","434313116200501",2633,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2311858.63,1393667.86,43.72016496489,-116.335680035216,"Digitized"
"04N 01E 04BBC1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","No",103,1966-04-11,"Cable","---","---","434308116211001",2625,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2310399.7,1393554.71,43.7187755964175,-116.353737027005,"Digitized"
"04N 01E 04BCCD1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",470,1993-04-26,"---","301447","---","434250116210401",2600,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2310518.25,1392995.57,43.7137756603566,-116.352069674184,"Digitized"
"04N 01E 04BDC1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","No",47,1975-10-19,"Cable","347109","---","---",2610,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2310945.06,1393069.54,43.7145499916222,-116.346801979122,"Digitized"
"04N 01E 04CBCD1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","No",199,1992-04-20,"Cable","303075","---","434239116210401",2603,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2310508.59,1392656.19,43.7107200071975,-116.352070009346,"Digitized"
"04N 01E 04CBD1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","No",62,1983-01-28,"Air Rotary","---","---","---",2600,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2310840.65,1392793.49,43.7120399280859,-116.347999965629,"Digitized"
"04N 01E 04DBBB1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","No",104,1992-05-04,"Cable","302997","---","434248116203301",2603,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2311210.28,1392914.2,43.7132200167519,-116.343457944085,"Digitized"
"04N 01E 04DCC1","ADA","Well","Destroyed",2020-06-18,"---","Unused","No","No",NA,1972-11-20,"---","---","---","434225116203401",2632,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2311167.81,1392205.26,43.7068312869527,-116.343736010412,"Digitized"
"04N 01E 04DDCC1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","No",285,1972-11-20,"Cable","388173","---","434226116201401",2638,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2311616.33,1392223.46,43.7071090016274,-116.338180041564,"Digitized"
"04N 01E 05ABD1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","No",138,1991-05-01,"Cable","303697","---","434306116213501",2611,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2309838.57,1393508.92,43.7182200393502,-116.3606810048,"Digitized"
"04N 01E 05ACA1","ADA","Well","Inactive",2016-11-19,"IDWR","Domestic","No","No",165,1992-11-24,"Air Rotary","302339","---","---",2620,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2309912.12,1393365.21,43.7169460283945,-116.35971794716,"Digitized"
"04N 01E 05BCBC1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","No",39,1986-08-18,"Cable","375131","---","434257116222201",2596,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2308778.88,1393261.27,43.7157197564288,-116.373736986906,"Digitized"
"04N 01E 05CBBD1","ADA","Well","Active",2020-06-18,"IDWR","Domestic","No","No",30,1974-08-08,"Cable","---","---","434245116221701",2590,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2308880.18,1392887.85,43.7123864842515,-116.372347954181,"Digitized"
"04N 01E 05DC1","ADA","Well","Inactive",2020-06-18,"---","Public Water System","No","No",346,1995-05-11,"Air Rotary","299647","---","---",2605,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2309591.25,1392231.99,43.7066689726819,-116.363296968795,"Digitized"
"04N 01E 06BBB1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","No",67,1968-02-06,"Cable","348287","A0000408","434315116233201",2601,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2307262.45,1393833.16,43.7204721705164,-116.39275001257,"GPS"
"04N 01E 06CCDB1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","No",88,1988-11-07,"Cable","305898","A0011115","434226116232501",2560,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2307366.76,1392403.61,43.7076388781107,-116.390944512944,"GPS"
"04N 01E 06DAB1","ADA","Well","Inactive",2016-10-19,"IDWR","Domestic","No","No",103,1999-10-25,"Air Rotary","336307","---","---",2597,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2308444.05,1392944.09,43.7127799754768,-116.377777007414,"Digitized"
"04N 01E 06DCCC1","ADA","Well","Inactive",2020-06-18,"---","Unused","No","No",44,1987-06-30,"Air Rotary","350831","---","434224116225501",2563,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2308011.12,1392264.35,43.7065530354396,-116.382903955417,"Digitized"
"04N 01E 07CBAC1","ADA","Well","Inactive",2020-06-18,"---","Public Water System","No","No",NA,1994-04-05,"Air Rotary","---","---","434154116232401",2543,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2307335.33,1391357.48,43.6982196031237,-116.390960017028,"Digitized"
"04N 01E 08AAA1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","No",87,1974-07-31,"Cable","383746","---","---",2595,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2310375.12,1392016.27,43.7049289619943,-116.353499946607,"Digitized"
"04N 01E 08ACAB1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","No",97,1992-06-08,"Cable","303248","---","434210116213401",2603,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2309811.75,1391780.53,43.7026640284234,-116.360403024469,"Digitized"
