_id,site_code,stn_id,swn,well_name,continuous_data_station_number,latitude,longitude,gse,rpe,gse_method,gse_acc,basin_code,basin_name,county_name,well_depth,well_use,well_type,wcr_no,monitoring_program,geology
7115,340959N1173567W001,46653,01S05W12L001S,Well 16,,34.09594,-117.35671,1177.0,1177.19,Unknown,Unknown,8-002.04,Rialto-Colton,San Bernardino,590.0,Residential,Single Well,,CASGEM,['Q']
7122,340963N1171821W001,46642,01S03W10K002S,N. Orange #2,,34.09627,-117.18207,1297.0,1299.6,GPS,2.5 ft.,8-002.06,San Bernardino,San Bernardino,1230.0,Residential,Single Well,NA,CASGEM,['Q']
7139,340998N1179833W001,48925,,USGVMWD-3,,34.0998,-117.9833,366.0,365.26,Surveyed to a benchmark,0.1 ft.,4-013,San Gabriel Valley,Los Angeles,350.0,Observation,Single Well,,CASGEM,['Q']
7142,341006N1177096W001,49013,,6BWM-11,,34.10056,-117.7096,1226.51,1215.13,Digital Elevation Model,20 ft.,4-013,San Gabriel Valley,Los Angeles,490.0,Observation,Single Well,907831,SGMA,['Q']
7149,341019N1177576W001,49011,01S08W07G002S,6BWM-9,,34.10186,-117.75762,1091.92,1092.82,Digital Elevation Model,20 ft.,4-013,San Gabriel Valley,Los Angeles,962.0,Residential,Single Well,C603B,SGMA,['Q']
7153,341025N1164547W001,26596,01S05E10D002S,01S05E10D02,,34.10251,-116.45391,3595.037,3595.037,Digital Elevation Model,10 ft.,7-012,Warren Valley,San Bernardino,100.0,Unknown,Single Well,,VOLUNTARY,['pCc']
7158,341039N1177292W001,49012,01S08W09E002S,6BWM-10,,34.10392,-117.72917,1205.02,1198.72,Digital Elevation Model,20 ft.,4-013,San Gabriel Valley,Los Angeles,537.0,Residential,Single Well,661,SGMA,['Q']
7159,341040N1171337W001,46641,01S03W07C001S,SAR1,,34.104,-117.13367,1626.72,1626.72,GPS,Unknown,8-002.06,San Bernardino,San Bernardino,711.0,Observation,Single Well,,CASGEM,['Q']
7165,341047N1171105W001,46636,01S02W08K001S,Well North Fork #1,,34.10468,-117.11053,1811.0,1811.08,Other,Unknown,8-002.06,San Bernardino,San Bernardino,391.0,Observation,Single Well,Unavailable,CASGEM,['Q']
7174,341070N1179746W001,48924,,USGVMWD-2,,34.107,-117.9746,406.0,405.39,Surveyed to a benchmark,0.1 ft.,4-013,San Gabriel Valley,Los Angeles,400.0,Observation,Single Well,,CASGEM,['Q']
7177,341074N1179660W001,48931,,NA,,34.1074,-117.966,418.0,419.59,Surveyed to a benchmark,0.1 ft.,4-013,San Gabriel Valley,Los Angeles,452.0,Observation,Single Well,,CASGEM,['Qoa']
7178,341078N1182518W001,49948,01S13W04P003S,3949B,,34.10777,-118.25177,366.8,366.8,Other,Unknown,4-012,San Fernando Valley,Los Angeles,205.0,Residential,Single Well,,CASGEM,['Q']
7194,341114N1179161W001,48909,01S10W03K002S,CONTRACT,,34.1114,-117.9161,496.0,497.13,Surveyed to a benchmark,0.1 ft.,4-013,San Gabriel Valley,Los Angeles,485.0,Other,Single Well,,CASGEM,['Q']
7195,341116N1179695W001,48923,,USGVMWD-1,,34.1116,-117.9695,426.0,425.9,Surveyed to a benchmark,0.1 ft.,4-013,San Gabriel Valley,Los Angeles,400.0,Observation,Single Well,,CASGEM,['Q']
7198,341137N1174361W001,48052,01S05W06J001S,CHINO-1002082,,34.11367,-117.43608,1361.5,1362.5,Digital Elevation Model,50 ft.,8-002.01,Chino,San Bernardino,884.0,Residential,Single Well,,SGMA,['Q']
7199,341139N1191348W001,27019,01S22W01H001S,01S22W01H01S,,34.11405,-119.13282,5.245,4.405,Other,0.1 ft.,4-004.02,Oxnard,Ventura,550.0,Observation,Part of a nested/multi-completion well,,VOLUNTARY,['Q']
7200,341139N1191348W002,2553,01S22W01H002S,01S22W01H02S,,34.11405,-119.13282,5.245,4.405,Other,0.1 ft.,4-004.02,Oxnard,Ventura,400.0,Observation,Part of a nested/multi-completion well,,VOLUNTARY,['Q']
7201,341139N1191348W003,27020,01S22W01H003S,01S22W01H03S,,34.11405,-119.13282,5.245,4.405,Other,0.1 ft.,4-004.02,Oxnard,Ventura,330.0,Observation,Part of a nested/multi-completion well,,VOLUNTARY,['Q']
7202,341139N1191348W004,2554,01S22W01H004S,01S22W01H04S,,34.11405,-119.13282,5.245,4.405,Other,0.1 ft.,4-004.02,Oxnard,Ventura,200.0,Observation,Part of a nested/multi-completion well,,VOLUNTARY,['Q']
7203,341142N1177258W001,49008,01S08W04L001S,6BWM-6,,34.11421,-117.72585,1306.14,1307.04,Digital Elevation Model,20 ft.,4-013,San Gabriel Valley,Los Angeles,420.0,Residential,Single Well,660,SGMA,['Q']
7204,341144N1173325W001,46650,01S04W06H002S,Well 30,,34.11442,-117.33245,1160.0,1161.5,Unknown,Unknown,8-002.06,San Bernardino,San Bernardino,840.0,Residential,Single Well,,CASGEM,['Q']
7206,341150N1177115W001,49009,,6BWM-7,,34.11497,-117.71145,1379.8,1381.25,Digital Elevation Model,20 ft.,4-013,San Gabriel Valley,Los Angeles,238.0,Residential,Single Well,,SGMA,['Q']
7212,341168N1176272W001,48050,01S07W04D001S,CUCAMONGA-1002294,,34.11678,-117.62715,1405.36,1405.36,Digital Elevation Model,50 ft.,8-002.02,Cucamonga,San Bernardino,820.0,Observation,Single Well,D-1001,SGMA,['Q']
7213,341171N1171999W001,46640,01S03W04G002S,Well #136-1,,34.11711,-117.1999,1249.0,1249.58,Other,Unknown,8-002.06,San Bernardino,San Bernardino,406.0,Observation,Single Well,Unavailable,CASGEM,['Q']
7221,341190N1173080W001,46669,,MW-136A,,34.119,-117.308,1123.0,1122.58,Surveyed to a benchmark,Unknown,8-002.06,San Bernardino,San Bernardino,440.0,Observation,Part of a nested/multi-completion well,,CASGEM,['Q']
7222,341190N1173080W002,46670,,MW-136B,,34.119,-117.308,1123.0,1122.58,Surveyed to a benchmark,Unknown,8-002.06,San Bernardino,San Bernardino,520.0,Observation,Part of a nested/multi-completion well,,CASGEM,['Q']
7223,341190N1173080W003,46671,,MW-136C,,34.119,-117.308,1123.0,1122.52,Surveyed to a benchmark,Unknown,8-002.06,San Bernardino,San Bernardino,750.0,Observation,Part of a nested/multi-completion well,,CASGEM,['Q']
7225,341195N1179186W001,48911,01S10W03C003S,07-G,,34.1195,-117.9186,532.0,533.01,Surveyed to a benchmark,0.1 ft.,4-013,San Gabriel Valley,Los Angeles,500.0,Other,Single Well,,CASGEM,['Qoa']
7226,341197N1176184W001,48663,01S07W04B002S,CUCAMONGA-1002288,,34.11968,-117.6184,1430.38,1430.38,Digital Elevation Model,50 ft.,8-002.02,Cucamonga,San Bernardino,500.0,Unknown,Single Well,D-1001a-,SGMA,['Q']
7227,341199N1177466W001,49007,,6BWM-5,,34.11989,-117.74661,1292.56,1293.56,Digital Elevation Model,20 ft.,4-013,San Gabriel Valley,Los Angeles,450.0,Residential,Single Well,,SGMA,['Qoa']
7229,341200N1191065W001,2464,01N21W32Q002S,01N21W32Q02S,,34.11968,-119.10527,8.095,9.735,Digital Elevation Model,0.1 ft.,4-004.02,Oxnard,Ventura,970.0,Observation,Part of a nested/multi-completion well,,SGMA,['Q']
7230,341200N1191065W002,2465,01N21W32Q003S,01N21W32Q03S,,34.11968,-119.10527,8.095,9.735,Digital Elevation Model,0.1 ft.,4-004.02,Oxnard,Ventura,840.0,Observation,Part of a nested/multi-completion well,,SGMA,['Q']
7231,341200N1191065W003,26935,01N21W32Q004S,01N21W32Q04S,,34.11968,-119.10527,8.095,9.735,Digital Elevation Model,0.1 ft.,4-004.02,Oxnard,Ventura,640.0,Observation,Part of a nested/multi-completion well,,SGMA,['Q']
7232,341200N1191065W004,2466,01N21W32Q005S,01N21W32Q05S,,34.11968,-119.10527,8.095,9.735,Digital Elevation Model,0.1 ft.,4-004.02,Oxnard,Ventura,370.0,Observation,Part of a nested/multi-completion well,,SGMA,['Q']
7233,341200N1191065W005,2467,01N21W32Q006S,01N21W32Q06S,,34.11968,-119.10527,8.095,9.735,Digital Elevation Model,0.1 ft.,4-004.02,Oxnard,Ventura,220.0,Observation,Part of a nested/multi-completion well,,SGMA,['Q']
7234,341200N1191065W006,2468,01N21W32Q007S,01N21W32Q07S,,34.11968,-119.10525,8.165,9.165,Digital Elevation Model,0.1 ft.,4-004.02,Oxnard,Ventura,285.0,Observation,Single Well,,SGMA,['Q']
7239,341209N1160363W001,46027,01S09E03D001S,Well #2,,34.12093,-116.03633,2077.0,2079.49,USGS quad,Unknown,7-062,Joshua Tree,San Bernardino,275.0,Observation,Single Well,59158,CASGEM,['Q']
7242,341212N1173742W001,46652,01S05W02C001S,Well 10,,34.12122,-117.37424,1344.0,1345.5,Unknown,Unknown,8-002.04,Rialto-Colton,San Bernardino,907.0,Observation,Single Well,,CASGEM,['Q']
7249,341214N1164544W001,26594,01S05E03D001S,WELL 8W,,34.12022,-116.45408,3332.014,3332.014,Digital Elevation Model,10 ft.,7-012,Warren Valley,San Bernardino,940.0,Residential,Single Well,296736,VOLUNTARY,['Q']
7251,341214N1179430W001,48917,,SF 1,,34.1214,-117.943,515.0,516.67,Surveyed to a benchmark,0.1 ft.,4-013,San Gabriel Valley,Los Angeles,451.0,Other,Single Well,,CASGEM,['Qoa']
7252,341215N1172408W001,46630,01N04W36Q001S,Well #6,,34.12151,-117.24084,1100.0,1101.2,Other,Unknown,8-002.06,San Bernardino,San Bernardino,696.0,Observation,Single Well,Unavailable,CASGEM,['Q']
7257,341217N1164436W001,38692,01N05E34R002S,YVUZ-2,,34.12169,-116.44364,3334.783,3334.783,Digital Elevation Model,10 ft.,7-012,Warren Valley,San Bernardino,348.0,Observation,Part of a nested/multi-completion well,,VOLUNTARY,['Q']
7258,341217N1175119W001,48088,,CHINO-1223006,,34.12169,-117.51191,1290.0,1289.25,Digital Elevation Model,50 ft.,8-002.01,Chino,San Bernardino,660.0,Observation,Part of a nested/multi-completion well,,SGMA,['Qoa']
7259,341217N1181338W001,48951,01N12W34N001S,Ritz-Carlton,,34.1217,-118.1338,708.0,709.6,Unknown,Unknown,4-023,Raymond,Los Angeles,307.0,Other,Single Well,WCR1951-001717,CASGEM,['Qoa']
7260,341219N1176980W001,49006,,6BWM-4,,34.1219,-117.69802,1522.1,1521.58,Digital Elevation Model,20 ft.,4-013,San Gabriel Valley,Los Angeles,390.0,Observation,Single Well,907830,SGMA,['Q']
7264,341221N1173410W001,46679,01N04W31P003S,Well 9,,34.12207,-117.34103,1209.0,1210.5,Unknown,Unknown,8-002.06,San Bernardino,San Bernardino,592.0,Observation,Single Well,,CASGEM,['Q']
7265,341225N1164475W001,50195,01N05E34Q001S,Well 6 west,,34.12251,-116.44751,3360.687,3360.687,Digital Elevation Model,10 ft.,7-012,Warren Valley,San Bernardino,757.0,Residential,Single Well,64484,VOLUNTARY,['Q']
7266,341228N1161389W001,50248,01N08E34N001S,01N08E34N01,,34.12278,-116.1389,2689.674,2689.674,Digital Elevation Model,10 ft.,7-062,Joshua Tree,San Bernardino,350.0,Unknown,Single Well,,VOLUNTARY,['Q']
7272,341235N1182621W001,49960,01N13W32Q001S,3937G,,34.12353,-118.26211,415.2,415.2,Other,Unknown,4-012,San Fernando Valley,Los Angeles,143.0,Observation,Single Well,,CASGEM,['Q']
7274,341236N1164575W001,25810,01N05E34N003S,N. CENTER GOLF COURSE,,34.12362,-116.45752,3341.888,3341.888,Digital Elevation Model,10 ft.,7-012,Warren Valley,San Bernardino,550.0,Residential,Single Well,36161,VOLUNTARY,['Q']
7277,341242N1164458W001,26619,01N05E34Q002S,WELL 09W - TREATED,,34.12417,-116.44501,3366.964,3366.964,Digital Elevation Model,10 ft.,7-012,Warren Valley,San Bernardino,990.0,Residential,Single Well,296710,VOLUNTARY,['Q']
7278,341242N1164536W001,26618,01N05E34P004S,01N05E34P04,,34.12417,-116.45279,3372.024,3372.024,Digital Elevation Model,10 ft.,7-012,Warren Valley,San Bernardino,1031.0,Residential,Single Well,269739,VOLUNTARY,['Q']
7279,341242N1191331W001,3340,01N22W36K005S,01N22W36K05S,,34.12427,-119.13298,8.218,10.362,Digital Elevation Model,0.1 ft.,4-004.02,Oxnard,Ventura,720.0,Observation,Part of a nested/multi-completion well,,SGMA,['Q']
7280,341242N1191331W002,3341,01N22W36K006S,01N22W36K06S,,34.12427,-119.13298,8.218,10.362,Digital Elevation Model,0.1 ft.,4-004.02,Oxnard,Ventura,580.0,Observation,Part of a nested/multi-completion well,,SGMA,['Q']
7281,341242N1191331W003,3342,01N22W36K007S,01N22W36K07S,,34.12427,-119.13298,8.218,10.362,Digital Elevation Model,0.1 ft.,4-004.02,Oxnard,Ventura,450.0,Observation,Part of a nested/multi-completion well,,SGMA,['Q']
7282,341242N1191331W004,3343,01N22W36K008S,01N22W36K08S,,34.12427,-119.13298,8.218,10.362,Digital Elevation Model,0.1 ft.,4-004.02,Oxnard,Ventura,330.0,Observation,Part of a nested/multi-completion well,,SGMA,['Q']
7283,341242N1191331W005,3344,01N22W36K009S,01N22W36K09S,,34.12427,-119.13298,8.218,10.362,Digital Elevation Model,0.1 ft.,4-004.02,Oxnard,Ventura,195.0,Observation,Part of a nested/multi-completion well,,SGMA,['Q']
7284,341246N1181277W001,48948,01N12W34L001S,Lady Crocker,,34.1246,-118.1277,704.0,703.8,Unknown,Unknown,4-023,Raymond,Los Angeles,282.0,Observation,Single Well,WCR1919-000153,CASGEM,['Qoa']
7285,341247N1164289W001,37905,01N05E35K001S,WELL 11W - TREATED,,34.12473,-116.42807,3262.145,3262.145,Digital Elevation Model,10 ft.,7-012,Warren Valley,San Bernardino,860.0,Residential,Single Well,296738,VOLUNTARY,['Q']
7286,341247N1164597W001,3092,01N05E33J001S,01N05E33J01,,34.12473,-116.4589,3388.567,3388.567,Digital Elevation Model,10 ft.,7-012,Warren Valley,San Bernardino,310.0,Residential,Single Well,26166,VOLUNTARY,['grMz']
7287,341247N1174340W001,48070,01N05W32N001S,CHINO-1200219,,34.12466,-117.43399,1440.3,1440.3,Digital Elevation Model,50 ft.,8-002.01,Chino,San Bernardino,1140.0,Residential,Single Well,485552,SGMA,['Q']
7289,341248N1191043W001,53550,01N21W32K001S,01N21W32K01S,,34.12481,-119.10427,10.1,10.1,USGS quad,Unknown,4-004.02,Oxnard,Ventura,575.0,Public Supply,Single Well,2243,SGMA,['Q']
7291,341251N1161465W001,46025,,Hole #6,,34.12508,-116.1465,2655.0,2655.6,USGS quad,Unknown,7-062,Joshua Tree,San Bernardino,553.0,Observation,Single Well,,CASGEM,['Q']
7292,341253N1161422W001,26313,01N08E34M001S,01N08E34M01,,34.12528,-116.1414,2659.608,2659.608,Digital Elevation Model,10 ft.,7-062,Joshua Tree,San Bernardino,410.0,Unknown,Single Well,,VOLUNTARY,['Q']
7297,341256N1164228W001,3108,01N05E36M006S,Well 17E,,34.12556,-116.42196,3242.769,3242.769,Digital Elevation Model,10 ft.,7-012,Warren Valley,San Bernardino,910.0,Residential,Single Well,321926,VOLUNTARY,['Q']
7298,341256N1164230W001,26627,01N05E36M005S,Well 16E,,34.12556,-116.42224,3244.168,3244.168,Digital Elevation Model,10 ft.,7-012,Warren Valley,San Bernardino,1480.0,Observation,Single Well,321928,VOLUNTARY,['Q']
7300,341256N1191615W001,3334,01N22W35E001S,01N22W35E01S,,34.12579,-119.16171,7.965,14.045,Digital Elevation Model,0.1 ft.,4-004.02,Oxnard,Ventura,1200.0,Observation,Part of a nested/multi-completion well,,SGMA,['Q']
7301,341256N1191615W002,3335,01N22W35E002S,01N22W35E02S,,34.12579,-119.16171,7.965,14.045,Digital Elevation Model,0.1 ft.,4-004.02,Oxnard,Ventura,940.0,Observation,Part of a nested/multi-completion well,,SGMA,['Q']
7302,341256N1191615W003,3336,01N22W35E003S,01N22W35E03S,,34.12579,-119.16171,7.965,14.045,Digital Elevation Model,0.1 ft.,4-004.02,Oxnard,Ventura,470.0,Observation,Part of a nested/multi-completion well,,SGMA,['Q']
7303,341256N1191615W004,3337,01N22W35E004S,01N22W35E04S,,34.12579,-119.16171,7.965,14.045,Digital Elevation Model,0.1 ft.,4-004.02,Oxnard,Ventura,320.0,Observation,Part of a nested/multi-completion well,,SGMA,['Q']
7304,341256N1191615W005,3338,01N22W35E005S,01N22W35E05S,,34.12579,-119.16171,7.965,14.045,Digital Elevation Model,0.1 ft.,4-004.02,Oxnard,Ventura,220.0,Observation,Part of a nested/multi-completion well,,SGMA,['Q']
7306,341260N1172890W001,46662,,MW-10A,,34.126,-117.289,1128.0,1127.77,Surveyed to a benchmark,Unknown,8-002.06,San Bernardino,San Bernardino,380.0,Observation,Part of a nested/multi-completion well,,CASGEM,['Q']
7307,341260N1172890W002,46663,,MW-10B,,34.126,-117.289,1128.0,1127.84,Surveyed to a benchmark,Unknown,8-002.06,San Bernardino,San Bernardino,520.0,Observation,Part of a nested/multi-completion well,,CASGEM,['Q']
7308,341262N1164453W001,39913,01N05E34K003S,YVUZ-1,,34.12619,-116.44529,3383.162,3383.162,Digital Elevation Model,10 ft.,7-012,Warren Valley,San Bernardino,401.0,Observation,Part of a nested/multi-completion well,,VOLUNTARY,['Q']
7310,341267N1164144W001,3103,01N05E36K002S,HDWD 9E,,34.12667,-116.41363,3234.291,3234.291,Digital Elevation Model,10 ft.,7-012,Warren Valley,San Bernardino,800.0,Residential,Single Well,,VOLUNTARY,['Q']
7311,341267N1164161W001,50196,01N05E36L001S,WELL 07E,,34.12667,-116.41612,3231.414,3231.414,Digital Elevation Model,10 ft.,7-012,Warren Valley,San Bernardino,736.0,Residential,Single Well,79138,VOLUNTARY,['Q']
7312,341269N1164197W001,50252,01N05E36M003S,YV-2 280-300,,34.12698,-116.4204,3243.77,3243.77,Unknown,Unknown,7-012,Warren Valley,San Bernardino,300.0,Observation,Part of a nested/multi-completion well,,VOLUNTARY,['Q']
7314,341270N1164204W004,52096,01N05E36M001S,YV-2 550-570,,34.12698,-116.4204,3243.77,3243.77,Unknown,Unknown,7-012,Warren Valley,San Bernardino,570.0,Observation,Part of a nested/multi-completion well,,VOLUNTARY,['Q']
7315,341270N1164205W003,3106,01N05E36M002S,YV-2 370-390,,34.12698,-116.4204,3243.77,3243.77,Unknown,Unknown,7-012,Warren Valley,San Bernardino,390.0,Observation,Part of a nested/multi-completion well,,VOLUNTARY,['Q']
7318,341272N1160397W001,27035,01N09E33J002S,01N09E33J02,,34.12722,-116.03889,1973.0,1973.0,Digital Elevation Model,10 ft.,7-062,Joshua Tree,San Bernardino,36.0,Unknown,Single Well,,VOLUNTARY,['Q']
7319,341272N1164136W001,3104,01N05E36K003S,14,,34.12739,-116.41305,3230.0,3230.0,Digital Elevation Model,10 ft.,7-012,Warren Valley,San Bernardino,1115.0,Residential,Single Well,321927,VOLUNTARY,['Q']
7321,341275N1160397W001,3494,01N09E33J003S,01N09E33J03,,34.1275,-116.03889,1972.0,1972.0,USGS quad,10 ft.,7-062,Joshua Tree,San Bernardino,35.0,Unknown,Single Well,,VOLUNTARY,['Q']
7332,341280N1181195W001,48949,01N12W34H001S,Canyon,,34.128,-118.1195,657.0,659.0,Unknown,Unknown,4-023,Raymond,Los Angeles,504.0,Other,Part of a nested/multi-completion well,WCR1926-000064,CASGEM,['Qoa']
7333,341281N1160405W001,27034,01N09E33H001S,01N09E33H01,,34.12806,-116.03973,1961.0,1961.0,Digital Elevation Model,10 ft.,7-062,Joshua Tree,San Bernardino,77.0,Unknown,Single Well,,VOLUNTARY,['Q']
7338,341283N1160405W001,3493,01N09E33H002S,01N09E33H02,,34.12833,-116.03973,1961.0,1961.0,USGS quad,10 ft.,7-062,Joshua Tree,San Bernardino,57.0,Unknown,Single Well,,VOLUNTARY,['Q']
7348,341287N1173479W001,46634,01N05W36H006S,Well 8A,,34.12869,-117.34785,1274.0,1275.5,Unknown,Unknown,8-002.06,San Bernardino,San Bernardino,629.0,Residential,Single Well,779909,CASGEM,['Q']
7349,341287N1176238W001,48051,01N07W33M001S,CUCAMONGA-1203746,,34.12867,-117.62383,1542.19,1542.19,Digital Elevation Model,50 ft.,8-002.02,Cucamonga,San Bernardino,910.0,Residential,Single Well,355447,SGMA,['Qoa']
7354,341295N1164133W004,3101,01N05E36G004S,RASA WELL YV-1,,34.12945,-116.41251,3227.943,3227.943,Digital Elevation Model,10 ft.,7-012,Warren Valley,San Bernardino,230.0,Observation,Part of a nested/multi-completion well,,VOLUNTARY,['Q']
7355,341296N1177032W001,60282,,Miragrand,,34.12968,-117.70321,1582.0,1582.0,Digital Elevation Model,10 ft.,4-013,San Gabriel Valley,Los Angeles,760.0,Public Supply,Single Well,WCR2020-017217,VOLUNTARY,['Q']
7358,341306N1191170W001,46076,01N21W31A009S,01N21W31A09S,,34.13059,-119.11702,11.282,13.782,Digital Elevation Model,0.1 ft.,4-004.02,Oxnard,Ventura,240.0,Observation,Single Well,,SGMA,['Q']
7359,341308N1164072W001,26623,01N05E36H002S,WELL 18E,,34.13084,-116.4064,3220.101,3220.101,Digital Elevation Model,10 ft.,7-012,Warren Valley,San Bernardino,1000.0,Residential,Single Well,341385,VOLUNTARY,['Q']
7360,341308N1180857W002,51748,01N12W36H003S,No. 11,,34.13078,-118.08572,606.0,603.0,GPS,Unknown,4-023,Raymond,Los Angeles,800.0,Other,Part of a nested/multi-completion well,,VOLUNTARY,['Qoa']
7361,341309N1163747W001,37983,01N06E32G001S,YVUZ-5,,34.13092,-116.3747,3195.0,3195.0,Digital Elevation Model,10 ft.,7-012,Warren Valley,San Bernardino,391.0,Observation,Part of a nested/multi-completion well,,VOLUNTARY,['Qoa']
7362,341315N1182182W001,49954,01S13W35F001S,3986B,,34.13146,-118.21821,523.9,523.9,Unknown,Unknown,,,Los Angeles,151.0,Observation,Single Well,,CASGEM,['Q']
7363,341317N1162475W001,26269,01N07E34D001S,MB-1,,34.13212,-116.24666,2541.3,2541.3,GPS,2.5 ft.,7-062,Joshua Tree,San Bernardino,396.0,Residential,Single Well,59265,VOLUNTARY,['Q']
7365,341319N1181191W001,48950,01N12W34A001S,Roscoe Moss,,34.1319,-118.1191,735.0,736.3,USGS quad,Unknown,4-023,Raymond,Los Angeles,830.0,Other,Part of a nested/multi-completion well,,CASGEM,['Qoa']
7366,341320N1160753W001,3487,01N09E31A004S,Well 3B,,34.13187,-116.0748,2088.0,2090.56,Unknown,Unknown,7-062,Joshua Tree,San Bernardino,398.0,Observation,Single Well,355528,VOLUNTARY,['Q']
7367,341320N1172001W001,46673,01N03W33F001S,Well #94,,34.13205,-117.20014,1416.0,1416.42,Other,Unknown,8-002.06,San Bernardino,San Bernardino,516.0,Observation,Single Well,Unavailable,CASGEM,['Q']
7370,341323N1181110W001,60127,01N12W35C002S,Buddy Moss,,34.13238,-118.11104,0.0,259.95,Unknown,Unknown,4-023,Raymond,Los Angeles,845.0,Irrigation,Single Well,WCR0321732,VOLUNTARY,['Qoa']
7371,341323N1191187W001,46077,01N21W31A005S,01N21W31A05S,,34.13227,-119.1187,12.619,15.119,Digital Elevation Model,0.1 ft.,4-004.02,Oxnard,Ventura,740.0,Observation,Part of a nested/multi-completion well,,SGMA,['Q']
7372,341323N1191187W002,46078,01N21W31A006S,01N21W31A06S,,34.13227,-119.1187,12.619,15.119,Digital Elevation Model,0.1 ft.,4-004.02,Oxnard,Ventura,460.0,Observation,Part of a nested/multi-completion well,,SGMA,['Q']
7373,341323N1191187W003,46079,01N21W31A007S,01N21W31A07S,,34.13227,-119.1187,12.619,15.119,Digital Elevation Model,0.1 ft.,4-004.02,Oxnard,Ventura,315.0,Observation,Part of a nested/multi-completion well,,SGMA,['Q']
7374,341323N1191187W004,46080,01N21W31A008S,01N21W31A08S,,34.13227,-119.1187,12.619,15.119,Digital Elevation Model,0.1 ft.,4-004.02,Oxnard,Ventura,240.0,Observation,Part of a nested/multi-completion well,,SGMA,['Q']
7376,341325N1163184W001,25811,01N06E35A001S,JTUZ-1,,34.13247,-116.31844,2777.0,2777.0,Digital Elevation Model,10 ft.,7-062,Joshua Tree,San Bernardino,532.0,Observation,Part of a nested/multi-completion well,,VOLUNTARY,['Qoa']
7377,341325N1191359W001,3339,01N22W36B002S,01N22W36B02S,,34.13246,-119.13602,13.879,13.879,Surveyed to a benchmark,0.1 ft.,4-004.02,Oxnard,Ventura,689.0,Irrigation,Single Well,,VOLUNTARY,['Q']
7378,341327N1191577W001,53567,01N22W26P002S,01N22W26P02S,,34.1327,-119.15769,0.0,0.0,Unknown,Unknown,4-004.02,Oxnard,Ventura,652.0,Irrigation,Single Well,61593,SGMA,['Q']
